filename,text_lvl,f_grade,f_ease,ari,avg_tokenlength,documentlength_token,documentlength_sentence,avg_sentencelength_char,avg_sentencelength_token,slug,sum_fasttext-wiki-news-subwords-300_linear_reg,avg_fasttext-wiki-news-subwords-300_linear_reg,sum_fasttext-wiki-news-subwords-300_class_logistic_reg,avg_fasttext-wiki-news-subwords-300_class_logistic_reg,sum_fasttext-wiki-news-subwords-300_class_svm,avg_fasttext-wiki-news-subwords-300_class_svm,sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,avg_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,sum_word2vec-google-news-300_linear_reg,avg_word2vec-google-news-300_linear_reg,sum_word2vec-google-news-300_class_logistic_reg,avg_word2vec-google-news-300_class_logistic_reg,sum_word2vec-google-news-300_class_svm,avg_word2vec-google-news-300_class_svm,sum_word2vec-google-news-300_ordinal_logistic_reg,avg_word2vec-google-news-300_ordinal_logistic_reg,sum_glove-wiki-gigaword-300_linear_reg,avg_glove-wiki-gigaword-300_linear_reg,sum_glove-wiki-gigaword-300_class_logistic_reg,avg_glove-wiki-gigaword-300_class_logistic_reg,sum_glove-wiki-gigaword-300_class_svm,avg_glove-wiki-gigaword-300_class_svm,sum_glove-wiki-gigaword-300_ordinal_logistic_reg,avg_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_linear_reg,newsela_avgfasttext-wiki-news-subwords-300_linear_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_class_logistic_reg,newsela_sum_fasttext-wiki-news-subwords-300_class_svm,newsela_avgfasttext-wiki-news-subwords-300_class_svm,newsela_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,newsela_sum_word2vec-google-news-300_linear_reg,newsela_avgword2vec-google-news-300_linear_reg,newsela_sum_word2vec-google-news-300_class_logistic_reg,newsela_avgword2vec-google-news-300_class_logistic_reg,newsela_sum_word2vec-google-news-300_class_svm,newsela_avgword2vec-google-news-300_class_svm,newsela_sum_word2vec-google-news-300_ordinal_logistic_reg,newsela_avgword2vec-google-news-300_ordinal_logistic_reg,newsela_sum_glove-wiki-gigaword-300_linear_reg,newsela_avgglove-wiki-gigaword-300_linear_reg,newsela_sum_glove-wiki-gigaword-300_class_logistic_reg,newsela_avgglove-wiki-gigaword-300_class_logistic_reg,newsela_sum_glove-wiki-gigaword-300_class_svm,newsela_avgglove-wiki-gigaword-300_class_svm,newsela_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,newsela_avgglove-wiki-gigaword-300_ordinal_logistic_reg,fasttext-wiki-news-subwords-300_pairwiseSVM,word2vec-google-news-300_pairwiseSVM,glove-wiki-gigaword-300_pairwiseSVM,grade_level,Original_Index,newsela_fasttext-wiki-news-subwords-300_pairwiseSVM,newsela_word2vec-google-news-300_pairwiseSVM,newsela_glove-wiki-gigaword-300_pairwiseSVM,transread_en_avgfasttext-wiki-news-subwords-300_linear_reg,transread_en_sum_fasttext-wiki-news-subwords-300_linear_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_class_logistic_reg,transread_en_avgfasttext-wiki-news-subwords-300_class_svm,transread_en_sum_fasttext-wiki-news-subwords-300_class_svm,transread_en_avgfasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_sum_fasttext-wiki-news-subwords-300_ordinal_logistic_reg,transread_en_avgword2vec-google-news-300_linear_reg,transread_en_sum_word2vec-google-news-300_linear_reg,transread_en_avgword2vec-google-news-300_class_logistic_reg,transread_en_sum_word2vec-google-news-300_class_logistic_reg,transread_en_avgword2vec-google-news-300_class_svm,transread_en_sum_word2vec-google-news-300_class_svm,transread_en_avgword2vec-google-news-300_ordinal_logistic_reg,transread_en_sum_word2vec-google-news-300_ordinal_logistic_reg,transread_en_avgglove-wiki-gigaword-300_linear_reg,transread_en_sum_glove-wiki-gigaword-300_linear_reg,transread_en_avgglove-wiki-gigaword-300_class_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_class_logistic_reg,transread_en_avgglove-wiki-gigaword-300_class_svm,transread_en_sum_glove-wiki-gigaword-300_class_svm,transread_en_avgglove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_sum_glove-wiki-gigaword-300_ordinal_logistic_reg,transread_en_fasttext-wiki-news-subwords-300_pairwiseSVM,transread_en_word2vec-google-news-300_pairwiseSVM,transread_en_glove-wiki-gigaword-300_pairwiseSVM,glove-wiki-gigaword-300_han_svm,word2vec-google-news-300_han_svm,fasttext-wiki-news-subwords-300_han_svm,fasttext-wiki-news-subwords-300_han_svm_reg,fasttext-wiki-news-subwords-300_han_only_cat,glove-wiki-gigaword-300_han_only_cat,glove-wiki-gigaword-300_han_cat,newsela_bertRank,bert_classification,bert_regression,bertRank,word2vec-google-news-300_han_only_cat,mbertRank,newsela_eng_bert_regression,newsela_mbert_regression,newsela_engbertRank,newsela_mbertRank
WNL Making a killing-int.txt,Int-Txt,10.8,57.3,12.8,4.833546734955186,781,37,122.91891891891892,21.10810810810811,WNL Making a killing,1.5799955267646093,3.191376730085878,1,1,1,1,2,1,1.5166727182556254,0.7497151148938386,2,2,2,2,2,2,0.7661663822857165,0.2635789022891632,1,2,1,2,0,1,5.2594816014548735,5.342543039391119,5,5,5,5,6,3,6.008895962480606,5.968593977298445,6,10,5,5,6,10,8.28343328544072,9.787054891277917,10,10,10,10,9,10,0.0,0.0,0.0,1,293,0.0,0.0,0.0,0.2178990270724057,-5473.121664627377,1,0,1,0,1,0,0.4509637686838418,-523.8067173265118,0,0,1,0,0,0,0.157103256458404,-4133.479666660466,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0635256,1.0,1.1034854650497437,0.9989051222801208,1.0,1.003454327583313,12.139946,12.171278,1.0234501,0.9982234
Skydiver-int.txt,Int-Txt,8.3,69.21,10.6,4.724806201550388,774,43,102.76744186046513,18.0,Skydiver,0.7027764839025752,0.4240541488346228,1,2,1,2,1,2,1.168636966565296,0.8032839614117648,0,2,2,2,1,2,0.106253661854319,0.1594693360070422,1,2,1,2,0,2,5.686764015928232,5.959776647825113,6,10,5,10,5,10,5.194458919850431,5.2139783784651605,10,10,4,10,5,5,5.948411176288252,6.375739507469994,6,6,4,10,8,5,0.0,0.0,0.0,1,294,0.0,0.0,0.0,0.4756052954368881,-5450.765982438294,1,0,1,0,1,0,0.0593429278991659,-795.8669682737918,0,0,0,0,0,0,0.8023271500274003,-4152.069790793914,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9499263,1.0,0.6766303777694702,0.9944775104522704,1.0,0.9994345903396606,12.031334,12.169585,1.0539632,0.84956276
Blackberry-int.txt,Int-Txt,8.8,62.58,10.4,4.865127582017011,823,50,96.34,16.46,Blackberry,0.6749606865062667,1.5543978788734591,1,1,1,1,2,1,2.649462996842725,2.7789569802232865,1,1,2,1,2,1,2.537729316518677,2.192780422451984,1,1,1,1,0,1,6.433106125437161,6.773209502012241,6,10,5,10,6,10,6.19360437036599,6.529910754083051,7,10,5,6,6,10,7.944073132190265,8.77504694316223,10,10,10,10,9,10,0.0,0.0,0.0,1,295,0.0,0.0,0.0,0.3448129298181781,-5698.948632190881,1,0,1,0,1,0,0.005984724422704,-853.2199896935191,0,0,0,0,0,0,0.3889401498204901,-4469.288781454944,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0123767,1.0,0.2598268985748291,1.0004318952560425,1.0,1.0134247541427612,12.142931,12.178925,1.0028564,1.0012531
Old age-int.txt,Int-Txt,13.6,39.16,15.6,5.298091042584435,681,30,142.93333333333334,22.7,Old age,1.9618325569227264,1.1363443934777315,1,1,1,1,2,2,2.7909849297107723,2.949388871124724,1,2,1,2,2,2,2.733173833426213,3.2516225460572485,2,2,1,2,2,2,7.210735381031578,7.682074580548853,7,10,10,10,6,10,8.457591511866042,9.48122803746669,10,10,10,10,10,10,5.907383865918433,7.238143822512139,7,7,10,10,7,10,0.0,0.0,0.0,1,296,0.0,0.0,0.0,0.235430077811154,-4822.004418562129,1,0,1,0,1,0,0.0855878742927196,-656.6579211204249,1,0,1,0,1,0,-0.1359806678269741,-4203.660374034894,1,0,1,0,1,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.4946173,1.0,0.5447906851768494,1.0016577243804932,1.0,1.003502368927002,12.156154,12.172016,1.7533028,0.9803657
US shutdown-int.txt,Int-Txt,8.7,62.68,10.6,4.90249433106576,441,26,99.6153846153846,16.96153846153846,US shutdown,0.5174672475192603,1.2558682481570322,1,1,0,1,0,2,0.6530809123898433,1.658361441141297,1,2,0,2,2,2,1.3632323843951402,2.228148520388471,1,2,0,2,2,2,5.911609900070896,6.6674339449112185,5,10,2,5,4,10,5.684045422819967,6.750589013031346,6,10,10,5,4,6,5.665424464460269,8.110448874911878,10,10,2,10,5,10,0.0,0.0,0.0,1,297,0.0,0.0,0.0,-0.0957088793417053,-3321.793413265581,1,0,1,0,1,0,0.4352063806929693,-325.12918309203576,0,0,0,0,0,0,0.4330638400992566,-2362.7971590013026,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0436255,1.0,0.5168739557266235,0.9978442788124084,1.0,1.0003024339675903,12.148906,12.17503,1.1804458,0.99827105
WNL Will drones-int.txt,Int-Txt,8.6,68.4,10.5,4.627272727272727,770,38,114.07894736842104,20.26315789473684,WNL Will drones,1.2155879342890277,1.3988719296129268,1,0,1,0,0,0,2.630562825924748,2.7795770726884608,1,0,1,0,2,0,2.379984464218709,1.3785892702251008,1,0,1,0,0,0,6.607840753838153,6.688898688097726,6,2,3,10,5,5,6.180020642517671,7.238193451603523,10,10,3,10,5,5,6.631356646690939,7.992254770828557,10,10,4,2,8,10,0.0,0.0,0.0,1,298,0.0,0.0,0.0,-0.1578405230323589,-5794.176322264467,0,0,1,0,0,0,-0.1747744712066523,-926.866418251584,0,0,0,0,0,0,-0.110438420881703,-4818.867784252288,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9885507,1.0,0.4486975967884063,0.8962560892105103,2.0,0.9817973375320435,12.139861,12.180092,1.000198,0.96575105
WNL Kiruna-int.txt,Int-Txt,8.6,68.5,10.4,4.606789250353607,707,37,106.89189189189187,19.10810810810811,WNL Kiruna,1.3501125029346968,2.600918779391198,1,1,1,2,2,2,1.5890637237932026,3.199522341665485,1,1,1,2,2,1,3.346680650815242,2.332386364419593,1,1,1,1,2,1,5.916977694697855,6.773532069652698,10,10,10,10,5,10,5.695105100373791,6.101117301339716,6,10,4,10,5,5,6.5629385210518745,7.405973181636385,3,3,4,3,9,4,0.0,0.0,0.0,1,299,0.0,0.0,0.0,-0.1923736711983963,-5432.406095952298,1,0,1,0,1,0,0.108356883752763,-702.9533220614495,0,0,0,0,0,0,-0.1907430101730067,-4537.306644799727,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.99574524,1.0,0.5158125758171082,0.9766238927841188,2.0,0.9788874983787537,12.13852,12.178843,1.0003934,0.90684843
Starbucks-int.txt,Int-Txt,9.8,59.84,12.8,5.061128526645768,638,34,113.23529411764706,18.764705882352946,Starbucks,3.188752676855376,2.613804581836192,1,1,1,1,2,1,1.937242682025519,2.560337914235972,1,1,1,1,1,2,1.682734627043705,2.250400114967244,2,1,1,1,2,2,7.671249669186637,8.325785255943574,10,10,5,5,10,10,7.744671550843319,8.901224122105317,10,10,10,10,10,10,7.299877297979517,8.939066504210023,10,10,10,10,8,10,0.0,0.0,0.0,1,300,-2.0,0.0,0.0,0.5762121596018659,-4379.782261389274,1,0,1,0,1,0,0.9059709259812868,-221.0345206737957,1,0,1,0,1,0,1.2402443067117677,-3009.0731187951765,1,0,1,0,1,0,0,0,2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7003251,1.0,0.4552556276321411,0.9291070699691772,2.0,0.9811847805976868,12.139354,12.180899,0.99928695,0.019694757
WNL NASA Astronaut-int.txt,Int-Txt,8.9,67.59,10.4,4.517948717948718,780,39,110.23076923076924,20.0,WNL NASA Astronaut,1.5940621295286943,1.6406372406190686,1,0,1,1,1,0,0.9206978551565944,0.1245248436753048,0,0,1,0,0,0,-0.8973901608242647,-1.753667443593267,1,1,1,1,0,0,5.804443500184106,5.774130509726024,10,10,5,10,5,5,6.592251146994511,6.773660215012383,10,10,10,10,6,5,6.589362683422596,6.7125296340579546,10,10,10,10,8,10,0.0,0.0,0.0,1,301,0.0,0.0,0.0,0.0868791067266974,-5660.364716233319,0,0,1,0,0,0,0.297508795125579,-632.4686408411652,0,0,0,0,0,0,0.2310813661820914,-4598.929041383203,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.04007,1.0,0.6587632894515991,0.838208794593811,2.0,0.9819175004959106,12.124743,12.169574,1.024983,0.9599293
WNL are you a bad boyfriend-int.txt,Int-Txt,6.8,73.17,10.1,4.94639175257732,485,37,77.45945945945945,13.108108108108109,WNL are you a bad boyfriend,1.407529792136344,0.7928829041831023,1,0,0,0,1,0,-0.3891763801479323,0.1033659222132197,1,1,0,1,1,0,-0.3996117375412682,0.3111668965936207,1,1,0,1,0,1,4.0556654510379095,3.822586588127347,3,2,2,3,3,3,4.901683543976246,5.155499459806411,4,2,2,3,3,4,4.429215729903065,5.980869226013505,6,10,2,10,3,5,-2.0,-2.0,0.0,1,302,-2.0,-2.0,-2.0,-0.2205279420648356,-3636.85176793874,0,0,1,0,0,0,-0.141360928545579,-567.5172230627329,0,0,0,0,0,0,0.5914101718786764,-2594.078953221957,0,0,0,0,0,0,0,-2,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.69103026,1.0,0.7553790807723999,0.5068955421447754,2.0,0.9809500575065613,12.048683,12.109325,0.9915314,0.14078963
WNL Kate Bush-int.txt,Int-Txt,7.9,75.64,10.5,4.486301369863014,730,36,110.88888888888889,20.27777777777778,WNL Kate Bush,2.15863382795989,2.0253671254744923,1,0,1,0,2,0,2.1725523970940674,1.4139864116951806,1,0,1,0,2,0,3.0652415574960967,2.170860290975556,1,1,1,0,1,1,6.499113160674113,6.318283932069489,6,2,3,3,5,5,6.558101657395094,6.775821733611506,10,2,4,3,6,5,6.049771603353976,7.010319141463913,6,2,4,2,7,5,0.0,0.0,0.0,1,303,-2.0,0.0,0.0,0.5020855524909322,-5205.909281153011,0,0,1,0,0,0,0.567655192906626,-462.7600278998491,0,0,0,0,0,0,0.9707726658175596,-3955.830668610532,0,0,0,0,0,0,0,0,0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.9902707,1.0,1.1642528772354126,0.9728586077690125,2.0,0.9833467602729797,12.114728,12.169694,1.0220053,1.1417212
WNL Canadian Pair-int.txt,Int-Txt,6.5,73.98,8.0,4.644891122278057,597,43,78.16279069767442,13.883720930232558,WNL Canadian Pair,0.7004458915175944,0.970240058515656,1,0,0,0,1,0,1.7267605761679636,2.945382827959641,1,0,0,0,2,0,-0.0960890732999173,0.2872292884529717,1,1,0,0,0,1,5.019846151076284,5.632509889000508,3,2,2,3,4,3,5.3081584102390895,6.08812684439846,3,2,2,3,4,3,5.970676414449841,7.403948926865322,10,10,2,10,7,10,0.0,0.0,0.0,1,304,-2.0,-2.0,0.0,-0.0399400932382416,-4444.263503050028,0,0,1,0,0,0,-0.0015200101304693,-627.3161526526791,0,0,0,0,0,0,0.460931229995289,-3287.873693421346,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9661889,1.0,1.1218819618225098,0.6985616683959961,2.0,0.7739648222923279,12.072585,12.114319,1.0009825,0.98792714
WNL Extinction-int.txt,Int-Txt,11.7,55.07,14.5,4.985849056603773,636,27,140.96296296296296,23.55555555555556,WNL Extinction,1.492487229813345,1.403644872255967,1,1,1,1,2,1,1.4400070742659778,-0.2054829393151074,1,0,1,1,1,1,1.662438552432607,2.510081744037153,2,1,1,1,2,1,7.3867766675034785,8.567674744876786,10,10,10,10,6,10,6.980534499005386,8.200166812243827,10,10,10,10,6,10,8.491420134775916,10.048076699909071,10,10,5,10,9,10,0.0,0.0,0.0,1,305,0.0,0.0,0.0,0.3669429144971374,-4495.382988270128,1,0,1,0,1,0,0.8167665180364002,-265.35430097769404,1,0,1,0,1,0,0.2278661938218782,-3878.256260382749,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.1887134,1.0,0.982671082019806,0.9526118636131288,2.0,0.9716159701347351,12.146085,12.171144,1.0203816,0.8533564
Denmark-int.txt,Int-Txt,8.5,68.7,9.0,4.311396468699839,623,35,94.4,17.8,Denmark,2.200197359450752,2.5801290037500806,1,0,0,0,1,0,1.8074071554048787,1.9832444066003607,1,0,0,0,2,0,0.7892547129140395,0.4789546822575712,1,0,1,0,0,0,5.206201215304126,5.592076986748413,2,2,2,2,4,2,5.669303542928111,5.684406906288631,3,2,2,2,4,3,4.006106067339321,5.211131922276422,2,2,2,2,5,2,0.0,0.0,0.0,1,306,-2.0,-2.0,0.0,-0.6836910875093203,-5034.770349059359,0,0,0,0,0,0,-0.4723934032326271,-890.0467804054215,0,0,0,0,0,0,-0.6120221286047762,-4198.387646850387,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0043621,1.0,0.109782874584198,0.8599315285682678,2.0,0.9882549047470093,11.250686,12.1362705,1.0017192,0.03052286
WNL Icelandic names-int.txt,Int-Txt,10.9,57.1,13.4,4.944341372912802,539,25,127.92,21.56,WNL Icelandic names,1.0283453285085105,2.399620157796887,1,1,0,1,1,1,2.493148112407143,4.399354617845708,2,1,0,1,2,2,0.650081292162727,0.9220965564609164,1,2,0,1,2,1,7.004695377014918,8.33221421358759,10,10,10,5,5,10,6.58881172015817,7.217505250283976,5,10,10,5,5,6,5.249344099264578,6.9776990144357605,5,5,2,5,5,3,0.0,0.0,0.0,1,307,0.0,0.0,0.0,0.2682688325133275,-3622.4994403384553,1,0,1,0,1,0,0.4383403452998142,-366.5255568913724,0,0,0,0,0,0,0.1657253510145402,-2908.694567529787,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7059201,1.0,0.5355496406555176,0.0249712169170379,2.0,0.03075043484568596,12.119334,12.162079,1.3125892,0.025757927
WNL Six year olds-int.txt,Int-Txt,11.2,56.29,14.8,5.150793650793651,630,29,133.20689655172413,21.724137931034484,WNL Six year olds,-0.1469326642668313,0.8751466752380388,1,2,1,2,1,2,1.1089742685418147,1.7970999100758247,1,2,1,2,2,2,1.306150766414949,2.0700304150663857,2,2,1,1,0,2,7.500251407576655,7.94833382434533,10,10,10,10,6,10,7.58851351170143,8.36870167767597,10,10,10,10,10,10,6.995821781242976,7.89684099275855,6,10,10,10,7,10,0.0,0.0,0.0,1,308,0.0,0.0,0.0,0.9470567341348924,-4055.173636996378,1,0,1,0,1,0,0.2083688574148139,-543.4578374195357,1,0,1,0,1,0,0.9445165385583358,-3360.3306346399536,1,0,1,0,1,0,0,0,2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9806743,1.0,1.379825234413147,0.8972468972206116,2.0,0.9796441197395325,12.135137,12.154412,1.5366428,1.0148841
WNL Ships noise-int.txt,Int-Txt,9.0,67.28,11.9,4.797736916548797,707,36,113.80555555555556,19.63888888888889,WNL Ships noise,0.1807149573910944,0.4808017774970263,1,1,1,2,2,2,3.576655804243755,2.426605712856804,0,2,1,0,2,1,3.356219156367957,2.8429140458309927,2,2,1,1,2,2,7.01982598033626,7.079655711744691,10,10,10,10,6,10,7.754638764239645,8.146826808621453,10,10,10,10,10,10,7.97413350934406,8.550729303129398,10,10,5,10,9,10,0.0,0.0,0.0,1,309,0.0,0.0,0.0,0.7692482778947936,-4868.377896876968,1,0,1,0,1,0,0.6989528958263962,-358.4951363720844,1,0,1,0,1,0,0.6666599851583959,-4204.2260340864,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0021019,1.0,0.5881600975990295,0.96067214012146,2.0,0.9817777872085571,12.110986,12.180079,0.9994987,0.99501514
Kate and William-int.txt,Int-Txt,10.3,58.72,12.7,4.922872340425532,376,19,116.6842105263158,19.789473684210527,Kate and William,2.825684380158049,4.334995432904726,1,2,0,2,2,2,1.1232892923035245,1.76645690196802,2,2,0,2,2,2,-0.2539621919845389,0.9429098488830636,1,1,0,2,2,2,5.890213862491779,6.640389735262676,10,10,1,10,5,10,6.333242888494455,6.905619561967328,10,10,10,10,5,10,4.786377024257347,6.370962755312114,10,10,1,10,4,5,0.0,0.0,0.0,1,310,0.0,0.0,0.0,0.4881317381002095,-2682.922268016151,1,0,1,0,1,0,0.6617363849323551,-203.5392407727261,0,0,1,0,0,0,1.0023876649337229,-1970.835782396489,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0182877,1.0,0.1904921978712082,0.9447428584098816,2.0,0.9817463755607605,12.156037,12.180359,1.0386076,0.9995813
WNL Satnav-int.txt,Int-Txt,10.3,58.72,12.3,4.866894197952218,586,30,114.5,19.53333333333333,WNL Satnav,1.5819431804062791,1.9183454419579464,1,0,0,1,0,0,1.6232059783473511,0.6735392812881171,1,1,0,1,0,1,0.7577274325618122,0.6451830406439729,0,1,0,1,0,1,6.229628177302367,7.013067915877208,5,2,3,3,5,5,5.884546055342624,6.1970936332711535,7,10,10,10,5,10,5.782351658377648,7.1096510869230425,5,10,2,3,5,10,0.0,0.0,0.0,1,311,0.0,-2.0,2.0,-0.1046063656779487,-4439.3072466067015,0,0,1,0,0,0,-0.0104871894463194,-643.5835194879913,0,0,0,0,0,0,-0.5334978992765542,-3895.815019666202,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0015848,1.0,0.8276429772377014,0.9503530859947203,2.0,0.9811537265777588,12.150669,12.176899,1.0002321,0.9295563
WNL Shocking-int.txt,Int-Txt,8.4,68.91,10.6,4.6835236541598695,613,33,105.21212121212122,18.57575757575757,WNL Shocking,1.52992058795237,1.3370975237372864,1,0,1,1,2,0,2.250203644345341,2.1838585953534544,2,0,0,0,2,0,-0.3033783806635943,0.8471996947054112,1,0,1,0,2,0,6.473523155680952,7.088006885380348,6,10,3,10,5,5,7.503497658588856,8.380064468934679,10,10,10,10,6,10,5.706117516723323,5.901282561597812,6,3,3,3,6,5,0.0,0.0,0.0,1,312,0.0,0.0,0.0,-0.1302564093537732,-4730.643786026667,1,0,1,0,1,0,-0.0637846851116326,-687.3768562174079,0,0,0,0,0,0,-0.51145590016072,-4279.708157415299,0,0,0,0,0,0,2,0,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0356034,1.0,1.0713332891464231,0.975709080696106,2.0,0.9798708558082581,12.071341,12.167415,1.8423998,0.979729
Swedish prisons-int.txt,Int-Txt,9.5,60.75,10.7,4.737536656891495,682,37,105.62162162162164,18.43243243243243,Swedish prisons,-0.8078990845060185,1.3169962328769316,1,0,1,0,1,0,1.3442557309484506,0.29484338840793,1,0,1,0,0,0,0.971143877754856,2.792965032365865,0,1,1,1,2,1,6.82485814152199,6.696243736989513,10,10,3,10,6,10,6.3058372906153615,6.597350567791373,4,10,4,4,5,5,6.313858853719676,7.763868962315239,10,10,5,10,7,5,-2.0,0.0,0.0,1,313,-2.0,-2.0,0.0,0.4916838611450247,-4813.809423678853,0,0,1,0,0,0,-0.0616696983932045,-758.4204287879907,0,0,0,0,0,0,-0.1332616745007504,-4284.824766818854,0,0,0,0,0,0,-2,-2,-2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.7675688,1.0,0.370853066444397,0.0329532623291015,2.0,0.3152126371860504,12.143129,12.178087,0.7540436,0.011884455
Facebook deserted by millions of users-int.txt,Int-Txt,9.5,60.65,11.4,4.820557491289199,574,36,92.27777777777776,15.944444444444445,Facebook deserted by millions of users,1.246538011768069,1.1028081780645582,1,2,0,2,1,2,-0.1037117747223477,-0.0223030823333818,0,2,1,2,1,2,1.926793548466553,2.249687069141056,1,1,0,2,0,2,7.370013703020855,8.482856158989684,10,10,10,10,6,10,6.629730807536731,7.192949705131003,7,10,10,10,5,10,6.24129761173919,7.203685351589392,10,10,10,10,5,10,0.0,0.0,0.0,1,314,0.0,0.0,0.0,0.1611838968980787,-4113.033770398652,1,0,1,0,1,0,0.2953770433089229,-465.9999587784018,1,0,1,0,1,0,0.7496843896980252,-2977.9417184163044,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0550522,1.0,0.1871770918369293,0.8528828620910645,2.0,0.9806287884712219,12.130328,12.178099,1.0034349,0.9413736
WNL John Lewis-int.txt,Int-Txt,9.8,70.67,12.9,4.477519379844961,645,27,130.59259259259258,23.88888888888889,WNL John Lewis,1.947314009204224,1.5657174345631066,1,2,1,2,2,2,1.0151268313537416,2.7226636210726927,0,1,1,1,0,1,1.623366501635771,2.985002784827275,1,1,1,1,2,1,6.846724572230298,7.306682267016038,6,10,10,10,5,10,7.192138556406482,7.449996865490248,6,10,4,6,6,6,7.642270641778776,9.19919380471029,10,10,3,10,9,10,0.0,0.0,0.0,1,315,0.0,0.0,0.0,0.2863269642096222,-4713.053604633863,1,0,1,0,1,0,0.2713215257634707,-554.8731370552191,0,0,0,0,0,0,0.6725607374151528,-3515.985879095215,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.9645338,1.0,1.0062726736068726,0.9627100825309752,2.0,0.9811633825302124,12.12189,12.162907,1.0022427,1.004008
Amsterdam-int.txt,Int-Txt,10.9,57.0,13.3,4.913716814159292,452,21,126.95238095238096,21.52380952380953,Amsterdam,2.208971314197965,3.279083835930836,1,0,0,1,1,0,1.914549635642775,3.349358911675736,1,0,0,1,0,0,1.5363271182763336,3.670836173740754,1,1,0,1,2,2,6.015081739038069,6.93525119565994,5,2,2,3,5,3,5.399646132478786,5.9502089875414015,5,10,1,5,4,5,5.165113383034161,7.449002261022173,10,10,2,5,6,10,0.0,0.0,0.0,1,316,0.0,0.0,0.0,-0.0377467182764483,-3435.109245245155,1,0,1,0,1,0,0.0285212073122012,-475.6788470859748,0,0,0,0,0,0,0.3550807538358338,-2768.937042879577,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.8896065,1.0,0.4151015877723694,0.4256234169006347,2.0,0.06373632699251175,12.152135,12.174128,1.0175688,0.88864625
WNL David Bowie-int.txt,Int-Txt,8.2,69.52,10.6,4.729890764647468,1007,56,102.625,17.982142857142858,WNL David Bowie,2.016483006904068,1.1131802503390062,1,1,2,1,0,2,2.488660039801416,1.1579236230725645,1,2,2,2,1,2,3.542052153407348,1.7756379828656297,2,2,2,2,2,2,2.8169870357031312,3.6078792415630616,5,5,6,5,5,3,3.3196499343768577,3.3334612390190816,5,5,5,5,4,4,9.709006345218995,9.164380696267544,10,10,10,10,10,10,0.0,0.0,0.0,1,317,0.0,0.0,0.0,0.2087046027238068,-7183.703252398517,1,0,1,0,1,0,0.4630041991118556,-690.6383376615321,0,0,1,0,0,0,1.074529580958992,-4371.208960324099,1,0,0,0,1,0,0,0,0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0585378,1.0,1.1602638959884644,0.9851216673851012,2.0,1.0064271688461304,12.080094,12.091123,1.001444,0.3558076
